"data_version","target","location","date","type","quantile","value"
2020-07-31,"R_t","AT",2020-03-10,"point",NA,2.72457095018836
2020-07-31,"R_t","AT",2020-03-10,"quantile",0.025,2.36375052323148
2020-07-31,"R_t","AT",2020-03-10,"quantile",0.975,3.10966931770615
2020-07-31,"R_t","AT",2020-03-11,"point",NA,3.15864378401005
2020-07-31,"R_t","AT",2020-03-11,"quantile",0.025,2.81707827542905
2020-07-31,"R_t","AT",2020-03-11,"quantile",0.975,3.51904562578485
2020-07-31,"R_t","AT",2020-03-12,"point",NA,3.0732524068648
2020-07-31,"R_t","AT",2020-03-12,"quantile",0.025,2.78107994976978
2020-07-31,"R_t","AT",2020-03-12,"quantile",0.975,3.37923817496861
2020-07-31,"R_t","AT",2020-03-13,"point",NA,3.26119715362076
2020-07-31,"R_t","AT",2020-03-13,"quantile",0.025,3.00167434072834
2020-07-31,"R_t","AT",2020-03-13,"quantile",0.975,3.53076601088321
2020-07-31,"R_t","AT",2020-03-14,"point",NA,3.2113855169527
2020-07-31,"R_t","AT",2020-03-14,"quantile",0.025,2.99120971117622
2020-07-31,"R_t","AT",2020-03-14,"quantile",0.975,3.43867727082461
2020-07-31,"R_t","AT",2020-03-15,"point",NA,2.89786521557137
2020-07-31,"R_t","AT",2020-03-15,"quantile",0.025,2.71912934282126
2020-07-31,"R_t","AT",2020-03-15,"quantile",0.975,3.08078694014232
2020-07-31,"R_t","AT",2020-03-16,"point",NA,2.61532021766429
2020-07-31,"R_t","AT",2020-03-16,"quantile",0.025,2.46923398911679
2020-07-31,"R_t","AT",2020-03-16,"quantile",0.975,2.7643365424864
2020-07-31,"R_t","AT",2020-03-17,"point",NA,2.53495186270406
2020-07-31,"R_t","AT",2020-03-17,"quantile",0.025,2.40937630807869
2020-07-31,"R_t","AT",2020-03-17,"quantile",0.975,2.66303892842193
2020-07-31,"R_t","AT",2020-03-18,"point",NA,2.44286312264546
2020-07-31,"R_t","AT",2020-03-18,"quantile",0.025,2.33361239012139
2020-07-31,"R_t","AT",2020-03-18,"quantile",0.975,2.55336961071578
2020-07-31,"R_t","AT",2020-03-19,"point",NA,2.35244872331519
2020-07-31,"R_t","AT",2020-03-19,"quantile",0.025,2.257429886982
2020-07-31,"R_t","AT",2020-03-19,"quantile",0.975,2.44830473001256
2020-07-31,"R_t","AT",2020-03-20,"point",NA,2.26203432398493
2020-07-31,"R_t","AT",2020-03-20,"quantile",0.025,2.1787358727501
2020-07-31,"R_t","AT",2020-03-20,"quantile",0.975,2.34575136040184
2020-07-31,"R_t","AT",2020-03-21,"point",NA,2.15236500627878
2020-07-31,"R_t","AT",2020-03-21,"quantile",0.025,2.07953118459607
2020-07-31,"R_t","AT",2020-03-21,"quantile",0.975,2.22561741314357
2020-07-31,"R_t","AT",2020-03-22,"point",NA,2.06488070322311
2020-07-31,"R_t","AT",2020-03-22,"quantile",0.025,2.00041858518208
2020-07-31,"R_t","AT",2020-03-22,"quantile",0.975,2.12976140644621
2020-07-31,"R_t","AT",2020-03-23,"point",NA,1.97948932607786
2020-07-31,"R_t","AT",2020-03-23,"quantile",0.025,1.92172457095019
2020-07-31,"R_t","AT",2020-03-23,"quantile",0.975,2.03683549602344
2020-07-31,"R_t","AT",2020-03-24,"point",NA,1.87693595646714
2020-07-31,"R_t","AT",2020-03-24,"quantile",0.025,1.82586856425283
2020-07-31,"R_t","AT",2020-03-24,"quantile",0.975,1.92800334868146
2020-07-31,"R_t","AT",2020-03-25,"point",NA,1.78903306822938
2020-07-31,"R_t","AT",2020-03-25,"quantile",0.025,1.74298869820008
2020-07-31,"R_t","AT",2020-03-25,"quantile",0.975,1.8346588530766
2020-07-31,"R_t","AT",2020-03-26,"point",NA,1.76308078694014
2020-07-31,"R_t","AT",2020-03-26,"quantile",0.025,1.7208036835496
2020-07-31,"R_t","AT",2020-03-26,"quantile",0.975,1.8049393051486
2020-07-31,"R_t","AT",2020-03-27,"point",NA,1.65466722478024
2020-07-31,"R_t","AT",2020-03-27,"quantile",0.025,1.61657597321055
2020-07-31,"R_t","AT",2020-03-27,"quantile",0.975,1.69233989116785
