data_version,target,date,location,label,type,quantile,value
2020-10-25,1 day R,2020-08-13,AT,estimate,point,NA,1.17
2020-10-25,1 day R,2020-08-14,AT,estimate,point,NA,1.16
2020-10-25,1 day R,2020-08-15,AT,estimate,point,NA,1.15
2020-10-25,1 day R,2020-08-16,AT,estimate,point,NA,1.14
2020-10-25,1 day R,2020-08-17,AT,estimate,point,NA,1.13
2020-10-25,1 day R,2020-08-18,AT,estimate,point,NA,1.12
2020-10-25,1 day R,2020-08-19,AT,estimate,point,NA,1.12
2020-10-25,1 day R,2020-08-20,AT,estimate,point,NA,1.11
2020-10-25,1 day R,2020-08-21,AT,estimate,point,NA,1.11
2020-10-25,1 day R,2020-08-22,AT,estimate,point,NA,1.11
2020-10-25,1 day R,2020-08-23,AT,estimate,point,NA,1.11
2020-10-25,1 day R,2020-08-24,AT,estimate,point,NA,1.11
2020-10-25,1 day R,2020-08-25,AT,estimate,point,NA,1.12
2020-10-25,1 day R,2020-08-26,AT,estimate,point,NA,1.12
2020-10-25,1 day R,2020-08-27,AT,estimate,point,NA,1.13
2020-10-25,1 day R,2020-08-28,AT,estimate,point,NA,1.13
2020-10-25,1 day R,2020-08-29,AT,estimate,point,NA,1.14
2020-10-25,1 day R,2020-08-30,AT,estimate,point,NA,1.14
2020-10-25,1 day R,2020-08-31,AT,estimate,point,NA,1.15
2020-10-25,1 day R,2020-09-01,AT,estimate,point,NA,1.15
2020-10-25,1 day R,2020-09-02,AT,estimate,point,NA,1.16
2020-10-25,1 day R,2020-09-03,AT,estimate,point,NA,1.16
2020-10-25,1 day R,2020-09-04,AT,estimate,point,NA,1.16
2020-10-25,1 day R,2020-09-05,AT,estimate,point,NA,1.16
2020-10-25,1 day R,2020-09-06,AT,estimate,point,NA,1.16
2020-10-25,1 day R,2020-09-07,AT,estimate,point,NA,1.16
2020-10-25,1 day R,2020-09-08,AT,estimate,point,NA,1.15
2020-10-25,1 day R,2020-09-09,AT,estimate,point,NA,1.14
2020-10-25,1 day R,2020-09-10,AT,estimate,point,NA,1.14
2020-10-25,1 day R,2020-09-11,AT,estimate,point,NA,1.13
2020-10-25,1 day R,2020-09-12,AT,estimate,point,NA,1.12
2020-10-25,1 day R,2020-09-13,AT,estimate,point,NA,1.11
2020-10-25,1 day R,2020-09-14,AT,estimate,point,NA,1.1
2020-10-25,1 day R,2020-09-15,AT,estimate,point,NA,1.09
2020-10-25,1 day R,2020-09-16,AT,estimate,point,NA,1.08
2020-10-25,1 day R,2020-09-17,AT,estimate,point,NA,1.08
2020-10-25,1 day R,2020-09-18,AT,estimate,point,NA,1.07
2020-10-25,1 day R,2020-09-19,AT,estimate,point,NA,1.06
2020-10-25,1 day R,2020-09-20,AT,estimate,point,NA,1.06
