data_version,target,date,location,label,type,quantile,value
2021-01-05,1 day R,2020-10-12,AT,estimate,point,NA,1.26
2021-01-05,1 day R,2020-10-13,AT,estimate,point,NA,1.27
2021-01-05,1 day R,2020-10-14,AT,estimate,point,NA,1.28
2021-01-05,1 day R,2020-10-15,AT,estimate,point,NA,1.29
2021-01-05,1 day R,2020-10-16,AT,estimate,point,NA,1.3
2021-01-05,1 day R,2020-10-17,AT,estimate,point,NA,1.31
2021-01-05,1 day R,2020-10-18,AT,estimate,point,NA,1.32
2021-01-05,1 day R,2020-10-19,AT,estimate,point,NA,1.33
2021-01-05,1 day R,2020-10-20,AT,estimate,point,NA,1.33
2021-01-05,1 day R,2020-10-21,AT,estimate,point,NA,1.33
2021-01-05,1 day R,2020-10-22,AT,estimate,point,NA,1.33
2021-01-05,1 day R,2020-10-23,AT,estimate,point,NA,1.32
2021-01-05,1 day R,2020-10-24,AT,estimate,point,NA,1.32
2021-01-05,1 day R,2020-10-25,AT,estimate,point,NA,1.31
2021-01-05,1 day R,2020-10-26,AT,estimate,point,NA,1.29
2021-01-05,1 day R,2020-10-27,AT,estimate,point,NA,1.28
2021-01-05,1 day R,2020-10-28,AT,estimate,point,NA,1.26
2021-01-05,1 day R,2020-10-29,AT,estimate,point,NA,1.24
2021-01-05,1 day R,2020-10-30,AT,estimate,point,NA,1.22
2021-01-05,1 day R,2020-10-31,AT,estimate,point,NA,1.2
2021-01-05,1 day R,2020-11-01,AT,estimate,point,NA,1.18
2021-01-05,1 day R,2020-11-02,AT,estimate,point,NA,1.15
2021-01-05,1 day R,2020-11-03,AT,estimate,point,NA,1.13
2021-01-05,1 day R,2020-11-04,AT,estimate,point,NA,1.1
2021-01-05,1 day R,2020-11-05,AT,estimate,point,NA,1.07
2021-01-05,1 day R,2020-11-06,AT,estimate,point,NA,1.05
2021-01-05,1 day R,2020-11-07,AT,estimate,point,NA,1.02
2021-01-05,1 day R,2020-11-08,AT,estimate,point,NA,0.99
2021-01-05,1 day R,2020-11-09,AT,estimate,point,NA,0.97
2021-01-05,1 day R,2020-11-10,AT,estimate,point,NA,0.95
2021-01-05,1 day R,2020-11-11,AT,estimate,point,NA,0.92
2021-01-05,1 day R,2020-11-12,AT,estimate,point,NA,0.9
2021-01-05,1 day R,2020-11-13,AT,estimate,point,NA,0.89
2021-01-05,1 day R,2020-11-14,AT,estimate,point,NA,0.87
2021-01-05,1 day R,2020-11-15,AT,estimate,point,NA,0.86
2021-01-05,1 day R,2020-11-16,AT,estimate,point,NA,0.84
2021-01-05,1 day R,2020-11-17,AT,estimate,point,NA,0.83
2021-01-05,1 day R,2020-11-18,AT,estimate,point,NA,0.83
2021-01-05,1 day R,2020-11-19,AT,estimate,point,NA,0.82
2021-01-05,1 day R,2020-11-20,AT,estimate,point,NA,0.82
2021-01-05,1 day R,2020-11-21,AT,estimate,point,NA,0.81
2021-01-05,1 day R,2020-11-22,AT,estimate,point,NA,0.81
2021-01-05,1 day R,2020-11-23,AT,estimate,point,NA,0.82
2021-01-05,1 day R,2020-11-24,AT,estimate,point,NA,0.82
2021-01-05,1 day R,2020-11-25,AT,estimate,point,NA,0.82
2021-01-05,1 day R,2020-11-26,AT,estimate,point,NA,0.83
2021-01-05,1 day R,2020-11-27,AT,estimate,point,NA,0.83
2021-01-05,1 day R,2020-11-28,AT,estimate,point,NA,0.84
2021-01-05,1 day R,2020-11-29,AT,estimate,point,NA,0.85
2021-01-05,1 day R,2020-11-30,AT,estimate,point,NA,0.86
2021-01-05,1 day R,2020-12-01,AT,estimate,point,NA,0.86
2021-01-05,1 day R,2020-12-02,AT,estimate,point,NA,0.87
2021-01-05,1 day R,2020-12-03,AT,estimate,point,NA,0.88
2021-01-05,1 day R,2020-12-04,AT,estimate,point,NA,0.89
2021-01-05,1 day R,2020-12-05,AT,estimate,point,NA,0.9
