data_version,target,date,location,label,type,quantile,value
2021-11-24,7 day R,2020-02-23,DE,estimate,point,NA,4.95283018867925
2021-11-24,7 day R,2020-02-23,DE,estimate,quantile,0.025,3.31198538143291
2021-11-24,7 day R,2020-02-23,DE,estimate,quantile,0.975,6.59367499592558
2021-11-24,7 day R,2020-02-24,DE,estimate,point,NA,3.37912087912088
2021-11-24,7 day R,2020-02-24,DE,estimate,quantile,0.025,2.34478904720572
2021-11-24,7 day R,2020-02-24,DE,estimate,quantile,0.975,4.41345271103603
2021-11-24,7 day R,2020-02-25,DE,estimate,point,NA,4.71028037383178
2021-11-24,7 day R,2020-02-25,DE,estimate,quantile,0.025,3.70298878670556
2021-11-24,7 day R,2020-02-25,DE,estimate,quantile,0.975,5.71757196095799
2021-11-24,7 day R,2020-02-26,DE,estimate,point,NA,6.83599419448476
2021-11-24,7 day R,2020-02-26,DE,estimate,quantile,0.025,5.76669325095422
2021-11-24,7 day R,2020-02-26,DE,estimate,quantile,0.975,7.9052951380153
2021-11-24,7 day R,2020-02-27,DE,estimate,point,NA,6.05424954792043
2021-11-24,7 day R,2020-02-27,DE,estimate,quantile,0.025,5.18418407064611
2021-11-24,7 day R,2020-02-27,DE,estimate,quantile,0.975,6.92431502519476
2021-11-24,7 day R,2020-02-28,DE,estimate,point,NA,4.25737538148525
2021-11-24,7 day R,2020-02-28,DE,estimate,quantile,0.025,3.64554144337144
2021-11-24,7 day R,2020-02-28,DE,estimate,quantile,0.975,4.86920931959906
2021-11-24,7 day R,2020-02-29,DE,estimate,point,NA,2.21952066689823
2021-11-24,7 day R,2020-02-29,DE,estimate,quantile,0.025,1.85446162293611
2021-11-24,7 day R,2020-02-29,DE,estimate,quantile,0.975,2.58457971086035
2021-11-24,7 day R,2020-03-01,DE,estimate,point,NA,1.15903975993999
2021-11-24,7 day R,2020-03-01,DE,estimate,quantile,0.025,0.935204854269508
2021-11-24,7 day R,2020-03-01,DE,estimate,quantile,0.975,1.38287466561046
2021-11-24,7 day R,2020-03-02,DE,estimate,point,NA,3.08617433654706
2021-11-24,7 day R,2020-03-02,DE,estimate,quantile,0.025,2.76051840042018
